UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
#BuzzerNKRI,@Irwan2yah,2021-11-16T23:52:29.000Z,"#BuzzerNKRI
@Irwan2yah
·
Nov 17","CREW, PEMBALAP DAN CREW WORLD SUPERBIKE (WSBK) TIBA DI LOMBOK LANGSUNG KE SIRKUIT MANDALIKA, OPTIMIS INDONESIA MAJU 
0:37
1.7K views
7
34
98",👍,7,34,98,['https://pbs.twimg.com/ext_tw_video_thumb/1460756045752463368/pu/img/4iyBuycbsNNekGjg.jpg'],https://twitter.com/Irwan2yah/status/1460757698580922369
Jurnal Nusantara,@NusantaraJurnal,2021-11-16T09:28:26.000Z,"Jurnal Nusantara
@NusantaraJurnal
·
Nov 16","Presiden Joko Widodo menyatakan kesiapan Sirkuit Mandalika untuk penyelenggaraan World Superbike 2021 (19 - 21 November) 
@worldsbk
 setelah menjajal sirkuit ini langsung pada Sabtu, 13 November.

#JurnalNusantara #WSBK2021 #SirkuitMandalika
1
87",,1,,87,"['https://pbs.twimg.com/media/FEThni2UcAQhyd7?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEThni3VUAMUQEt?format=jpg&name=360x360']",https://twitter.com/NusantaraJurnal/status/1460540253542912001
polithings.id,@polithings_id,2021-11-16T08:26:02.000Z,"polithings.id
@polithings_id
·
Nov 16","Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir 
@erickthohir
 turut mendampingi Presiden Joko Widodo dalam meresmikan Sirkuit Mandalika, 12 November.

#Polithings #PolithingsIndonesia #ErickThohir #SirkuitMandalika #MotoGP
1
98",,1,,98,['https://pbs.twimg.com/media/FETTVWFUYAg_u8j?format=jpg&name=small'],https://twitter.com/polithings_id/status/1460524547753398274
MaMieMu,@MamieKoe,2021-11-16T03:30:10.000Z,"MaMieMu
@MamieKoe
·
Nov 16","Welcoming... Mandalika!

Mandalika resmi dipromosiin penyelenggara MotoGP choy!

-Thread-
10
17
37",,10,17,37,['https://pbs.twimg.com/ext_tw_video_thumb/1460448818978197504/pu/img/OgcszkSYUXeLJg--.jpg'],https://twitter.com/MamieKoe/status/1460450092343709700
︎ ︎ꦮꦶꦝꦂꦢꦺꦱ꧀ꦠꦸꦲꦁꦒꦫ,@widhardestu_,2021-11-16T05:07:14.000Z,"︎ ︎ꦮꦶꦝꦂꦢꦺꦱ꧀ꦠꦸꦲꦁꦒꦫ
@widhardestu_
·
Nov 16","kudu sregep latihan badminton neng sirkuit Mandalika 
2
1
2",🙏,2,1,2,['https://pbs.twimg.com/ext_tw_video_thumb/1460474467507793922/pu/img/rbgz6UR9CrACY3f1.jpg'],https://twitter.com/widhardestu_/status/1460474518833532928
@Tatok sugiarto,@Tatok sugiarto,2021-11-16T07:39:36.000Z,"@Tatok sugiarto
@QianzyZ
·
Nov 16","Agar anak cucu kita menbetahui:

Even balap motor kelas dunia yang akan diadakan di sirkuit Mandalika NTB bukan yang pertama di Indonesia Moto GP pertama kalinya diadakan di sirkuit Sentul tahun 1996 dan tahun 1997 kala itu penonton tumpah ruah jumlahnya tatusan ribu penonton
1
7",,,1,7,['https://pbs.twimg.com/media/FETItZkUUAkrsjV?format=jpg&name=small'],https://twitter.com/QianzyZ/status/1460512863999561728
VICE Indonesia,@VICE_ID,2021-11-16T12:52:26.000Z,"VICE Indonesia
@VICE_ID
·
Nov 16","Dari skandal 'unboxing' motor Ducati, sampai Kepala Operasional dipecat karena hina pegawai lokal. MotoGP belum digelar, drama di luar sirkuit berentetan
vice.com
Sirkuit Mandalika Baru Buka Seminggu, Lebih Banyak Drama Muncul Bukan Soal Balapan
Dari skandal 'unboxing' motor Ducati oleh panitia, sampai Kepala Divisi Operasional dipecat karena hina pegawai lokal. Kesiapan menggelar ajang MotoGP disorot publik.
31
85
252",,31,85,252,['https://pbs.twimg.com/card_img/1460590958546980870/wyO-32SC?format=jpg&name=small'],https://twitter.com/VICE_ID/status/1460591592465522696
Kang Ngibul Akun Bawang Gercep F.B.,@Bang_ibhenk,2021-11-16T15:55:13.000Z,"Kang Ngibul Akun Bawang Gercep F.B.
@Bang_ibhenk
·
Nov 16","Salah satu pembalap Top Dunia yg akan berlaga di WSBK weekend ini di Mandalika.. 
-
Drun WSBK jadi digelar bukan dibatalkan
memangnya Formula E kek siluman..?
Udah bayar commitment fee tapi sirkuitnya didalam sumur resapan kan...pekok.
Ngapa loe drun.",😫,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1460637531439984645/pu/img/E_kZqWbnn0ALBjlN.jpg'],https://twitter.com/Bang_ibhenk/status/1460637588918652930
SALMAN SULAIMAN,@MandalikaCity,2021-11-16T07:31:59.000Z,"SALMAN SULAIMAN
@MandalikaCity
·
Nov 16","Cerah habis hujan
2",☘,,,2,['https://pbs.twimg.com/media/FETG9nOVUAEcWiW?format=jpg&name=small'],https://twitter.com/MandalikaCity/status/1460510945478799363
KADRUN TAUBAT,@TeguhAzis1,2021-11-16T02:35:34.000Z,"KADRUN TAUBAT
@TeguhAzis1
·
Nov 16","Road to WSBK in Mandalika, NTB
1",,,,1,['https://pbs.twimg.com/ext_tw_video_thumb/1460435116338024448/pu/img/UYv1BwxYTm2PTz5N.jpg'],https://twitter.com/TeguhAzis1/status/1460436352680398848
Dinas Pariwisata Prov NTB,@DisparProvNTB,2021-11-16T11:26:57.000Z,"Dinas Pariwisata Prov NTB
@DisparProvNTB
·
Nov 16","Datang resmikan Sirkuit, Presiden Jokowi tak lupa jajal langsung sirkuit mandalika.
Berpakaian layaknya bikers, Jokowi berkeliling Sirkuit sambil menikmati indahnya perbukitan disekitar Mandalika.",,,,,['https://pbs.twimg.com/media/FET8vlyVQAMxQhP?format=jpg&name=small'],https://twitter.com/DisparProvNTB/status/1460570079402213377
G҉O҉ M҉I҉L҉,@Gojekmilitan,2021-11-16T16:07:18.000Z,"G҉O҉ M҉I҉L҉
@Gojekmilitan
·
Nov 16","Bingung ama cebonger padahal Anies Gubernur Jokowi Presiden kenapa Sering Dibandingin Hasil Kerja Anies Sama Jokowi 

Harusnya Kalau menganggap Anies ngga bisa apa2 bandinginnya sama Gubernur juga Jangan Presiden

Formula E sama Mandalika 
Harusnya Mandalika sama Sepang  
27
30
200",🤞 😁 😁,27,30,200,[],https://twitter.com/Gojekmilitan/status/1460640631940812803
DahonoBasuki,@DahonoB,2021-11-16T01:54:07.000Z,"DahonoBasuki
@DahonoB
·
Nov 16","Mandalika Motor GP, 20 Maret 2022
1",,,,1,['https://pbs.twimg.com/media/FER5oc_UYAM1Dxl?format=jpg&name=small'],https://twitter.com/DahonoB/status/1460425922440351747
BUMN_TPG_Rapi,@Bumn_Tpg_Rapi,2021-11-16T13:40:30.000Z,"BUMN_TPG_Rapi
@Bumn_Tpg_Rapi
·
Nov 16","Sobat BUMN, 

Presiden Jokowi didampingi Menteri BUMN Erick Thohir telah meresmikan Sirkuit Mandalika di Lombok pada Jumat, 12 November 2021. 

#JokowiErickBangunMandalika
1",,,,1,"['https://pbs.twimg.com/media/FEUbNxvVUAQ3l3X?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEUbNu3VEAQt9mq?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEUbNu4UcAAlPBy?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEUbNu3VIAEjyWC?format=jpg&name=360x360']",https://twitter.com/Bumn_Tpg_Rapi/status/1460603685898100740
PeriLaku,@IrwanMunir1,2021-11-16T12:54:19.000Z,"PeriLaku
@IrwanMunir1
·
Nov 16",Selamat datang di Pertamina Mandalika sirkuit ,🙏,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1460591981197873159/pu/img/BD0VwRPPsmBqRP7E.jpg'],https://twitter.com/IrwanMunir1/status/1460592064748408834
Corr L.A,@jagungtiti71,2021-11-16T07:16:07.000Z,"Corr L.A
@jagungtiti71
·
Nov 16","Kalo MotoGP Indonesia 20 maret 2022 di Mandalika
Formula E kapan ya?
1",,,,1,['https://pbs.twimg.com/media/FETC8ZuVEAIXpdh?format=png&name=small'],https://twitter.com/jagungtiti71/status/1460506955940651014
Satlantas Lotim,@satlantas_l,2021-11-16T22:35:55.000Z,"Satlantas Lotim
@satlantas_l
·
Nov 17",Kasatlantas Polres Lombok Timur pimpin Rapat Koordinasi bersama dengan Kadishub. Kabupaten Lombok Timur dan Ketua Organda Lombok Timur tentang kesiapan dalam rangka pelaksanaan tugas pengamanan WORLD SUPERBIKE ( WSBK ) di Sirkuit Mandalika Lombok.,,,,,"['https://pbs.twimg.com/media/FEWV0-uUcAUDIfV?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEWV2DlUUAEh5Gj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEWV1mcVkAA0DRn?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEWV208UUAAT5xD?format=jpg&name=360x360']",https://twitter.com/satlantas_l/status/1460738429533122563
,@bangkontenn,2021-11-16T01:50:15.000Z,"@bangkontenn
·
Nov 16","Presiden resmikan sirkuit Mandalika!

#Jokowi
#Infrastruktur
2",,,,2,['https://pbs.twimg.com/media/FER4v0-VkAENc_W?format=jpg&name=small'],https://twitter.com/bangkontenn/status/1460424946203574273
TJ,@TJ_YOLO_ENT,2021-11-16T14:25:12.000Z,"TJ
@TJ_YOLO_ENT
·
Nov 16","Gak ada alasan lagi nih buat yang mau nonton balapan di sirkuit Mandalika, karena aksesnya udah gampang, disubsidi pula? yuk cuss!! #banggapunyamandalika",,,,,['https://pbs.twimg.com/media/FEUliqCVQAARUHx?format=jpg&name=small'],https://twitter.com/TJ_YOLO_ENT/status/1460614934765584386
BUMN Kota Denpasar Beda,@bumnkotadpsbeda,2021-11-16T10:20:02.000Z,"BUMN Kota Denpasar Beda
@bumnkotadpsbeda
·
Nov 16","Sobat BUMN, 

Presiden Jokowi didampingi Menteri BUMN Erick Thohir telah meresmikan Sirkuit Mandalika di Lombok pada Jumat, 12 November 2021. 

#JokowiErickBangunMandalika",,,,,"['https://pbs.twimg.com/media/FETtakvWQAYFkbQ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FETtbAeXsAE9k9z?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FETtbmMXIAAT_7z?format=jpg&name=360x360']",https://twitter.com/bumnkotadpsbeda/status/1460553240307666945
TukangngeRAS,@tukangnge,2021-11-16T01:54:31.000Z,"TukangngeRAS
@tukangnge
·
Nov 16","Presiden resmikan sirkuit Mandalika

#Jokowi
#Infrastruktur
1:50
3 views
1",,,,1,['https://pbs.twimg.com/ext_tw_video_thumb/1460425409271500804/pu/img/_hpLEs2Y4YKJlfIL.jpg'],https://twitter.com/tukangnge/status/1460426021497278464
Dinas Ketahanan Pangan NTB,@bkpntb,2021-11-16T00:07:54.000Z,"Dinas Ketahanan Pangan NTB
@bkpntb
·
Nov 16","Kerja Lapangan Dinas Ketahanan Pangan Prov. NTB di Bulan Nopember 2021 menyasar ke jalur Kuta Mandalika  tepatnya di Desa Mertak Kecamatan Pujut Kabupaten Lombok Tengah. 
Banyak hal yang dilakukan seperti Edukasi Pemanfaatan Pekarangan.",,,,,['https://pbs.twimg.com/media/FERhUxUUcAM2UKj?format=jpg&name=small'],https://twitter.com/bkpntb/status/1460399191365074945
BUMN_Pekanbaru_Hadir,@BUMN_Pku_Hadir,2021-11-16T02:31:13.000Z,"BUMN_Pekanbaru_Hadir
@BUMN_Pku_Hadir
·
Nov 16","Sobat BUMN, 

Ayok menonton langsung Mandalika World Superbike di Lombok dengan paket lengkap dan terbaik dari Garuda Indonesia mulai dari 6,9 jutaan bisa mendapatkan tiket nonton dan penginapan 3 hari 2 malam atau 4 hari 3 malam. Jangan sampai terlewat!

#GarudaWSBK2021",,,,,['https://pbs.twimg.com/media/FESCHzYVUAAuhIu?format=jpg&name=small'],https://twitter.com/BUMN_Pku_Hadir/status/1460435255333031940
Dini Hani,@RiantiDiani,2021-11-16T11:45:32.000Z,"Dini Hani
@RiantiDiani
·
Nov 16","""Saya menjajal Sirkuit Mandalika sepenuhnya dengan dukungan produk dalam negeri. Helm, jaket, celana, sarung tangan, sampai sepatu yang saya gunakan adalah karya tangan-tangan terampil anak bangsa,"" tulis Presiden melalui akun Instagram resminya.
@bevan_hanie
7
8",,,7,8,['https://pbs.twimg.com/media/FEUA3XpUUAAm5nQ?format=jpg&name=small'],https://twitter.com/RiantiDiani/status/1460574753916284936
Ayankqu85 Mandalika,@BM_Contractors,2021-11-16T02:36:48.000Z,"Ayankqu85 Mandalika
@BM_Contractors
·
Nov 16","Bikin emosi aja 
0:14
3.4K views
76
15
182",😁 😁,76,15,182,['https://pbs.twimg.com/ext_tw_video_thumb/1460436600102744065/pu/img/CWTf1SrbKFkBSrSo.jpg'],https://twitter.com/BM_Contractors/status/1460436661083410441
Faishal Nur'alim,@CapresSomalia,2021-11-16T09:43:22.000Z,"Faishal Nur'alim
@CapresSomalia
·
Nov 16",Duh ada apa nih Pertamina Mandalika Internacional Street Circuit,,,,,['https://pbs.twimg.com/media/FETlCUUVEAUngv0?format=jpg&name=small'],https://twitter.com/CapresSomalia/status/1460544009143668740
ArmanBujadhna,@ABujadhna,2021-11-16T01:12:21.000Z,"ArmanBujadhna
@ABujadhna
·
Nov 16","DBalik Meganya Serkuit
Mandalika.
Ada Derita Rakyat Yg dDzolimi

#RezimParaBedebah",,,,,['https://pbs.twimg.com/media/FERwEfhVEAUrkQI?format=jpg&name=small'],https://twitter.com/ABujadhna/status/1460415409107070980
Phantom,@IniDenny_,2021-11-16T02:49:21.000Z,"Phantom
@IniDenny_
·
Nov 16","Foto diambil di atas bukit seger dengan background pantai seger + Mandalika International Circuit
5
1
34",,5,1,34,"['https://pbs.twimg.com/media/FESGO9pUcAAJ7IH?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FESGQeEUUAMrleV?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FESGPsjVkAEn3my?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FESGRGYUYAA_m1T?format=jpg&name=360x360']",https://twitter.com/IniDenny_/status/1460439818647728128
nona.kareen,@KareenNona,2021-11-16T02:34:05.000Z,"nona.kareen
@KareenNona
·
Nov 16",outfit yg di kenakaan presiden saat uji coba sirkuit mandalika.,,,,,['https://pbs.twimg.com/media/FESCyC0VUAUSG0c?format=jpg&name=small'],https://twitter.com/KareenNona/status/1460435977667682307
TukangngeRAS,@tukangnge,2021-11-16T01:51:20.000Z,"TukangngeRAS
@tukangnge
·
Nov 16","Presiden resmikan sirkuit Mandalika!

#Jokowi
#Infrastruktur
1",,,,1,['https://pbs.twimg.com/media/FER4_ovVQAEDSer?format=jpg&name=small'],https://twitter.com/tukangnge/status/1460425217956716544
boediantara,@Boediantar4,2021-11-17T13:13:01.000Z,"boediantara
@Boediantar4
·
Nov 17","Luar biasa
Berita gunung emas di Papua, bisnis PCR, permendikbud no 30, Garuda bangkrut, balapan Mandalika gagal, deforestasi dan banjir Kalimantan, seperti tertutup sama berita terorisme dgn yg dianggap tersangka pengurus MUI.
43
227
562",,43,227,562,[],https://twitter.com/Boediantar4/status/1460959159650697220
Udin Betawee,@UBetawee,2021-11-17T10:40:25.000Z,"Udin Betawee
@UBetawee
·
Nov 17","Sengaja pengalihan isu, pcr Dan mandalika, kayaknya neh
Z4
@Z4_98
 · Nov 17
YANG DITANGKAP ""OKNUM"" DITUBUH MUI
ITUPUN BELUM TERBUKTI

SUDAH RAMAI GEROMBOLAN REZIM NEO-PKI BERSUARA MINTA MUI DIBUBARKAN

CEK TUH !! 
BANYAK OKNUM DITUBUH POLRI YANG TERBUKTI BERMASALAH

BERANI GAK KALIAN JUGA MINTA BUBARKAN POLRI ??

#dukungMUI
2
9",,,2,9,"['https://pbs.twimg.com/profile_images/1447487714920599552/oy-XskY7_mini.jpg', 'https://pbs.twimg.com/media/FEYUUacUYAEjvgN?format=jpg&name=small']",https://twitter.com/UBetawee/status/1460920754439032833
boediantara,@Boediantar4,2021-11-17T00:55:47.000Z,"boediantara
@Boediantar4
·
Nov 17","Berita-berita heboh LBP dan Erick terlibat bisnis PCR, Garuda bangkrut, balapan Mandalika batal, deforestasi yang mengakibatkan banjir besar yang lama, seakan tertelan oleh penangkapan ulama MUI .... 
2
9
36",😩,2,9,36,[],https://twitter.com/Boediantar4/status/1460773628501389316
kiv z#FNI,@triwul82,2021-11-17T01:50:47.000Z,"kiv z#FNI
@triwul82
·
Nov 17","Para pembalap world superbike dan world supersport 600 sudah banyak yang tiba di Lombok, NTB, jelang ajang balapan di sirkuit Mandalika.
Mereka terlihat sangat terkesan alam keindahan Indonesia, apalagi melihat keindahan pantai di Lombok 
11
129
291",😍,11,129,291,['https://pbs.twimg.com/ext_tw_video_thumb/1460787290255417346/pu/img/jAXCZGmATb32uOMj.jpg'],https://twitter.com/triwul82/status/1460787467687116801
#nahkodasinting,@mata3lang7,2021-11-17T11:19:51.000Z,"#nahkodasinting
@mata3lang7
·
Nov 17","Bong ternyata Indonesia pernah sukses jadi tuan rumah moto GP loh,  gk kayak Mandalika ada gagal nya  
#dukungMUI
#RepublikDagelan
@panca66
 · Nov 16
Waktu saya wawancara juara dunia Moto GP 96 - 98 Mike Doohan ini, Valentino Rosi baru terjun ke balap dan masih main di kelas 125 cc. Indonesia pernah jadi tuan rumah Moto GP 97 di Sentul #Throwback
4",👁,,,4,"['https://pbs.twimg.com/profile_images/1435128915668832257/yDqgrhyE_mini.jpg', 'https://pbs.twimg.com/media/FEUUa5cVEAAyDBX?format=jpg&name=small', 'https://pbs.twimg.com/media/FEUUa5ZUYAA8BEl?format=jpg&name=small']",https://twitter.com/mata3lang7/status/1460930680985030656
Embun Pagi,@_riverheaven,2021-11-17T05:31:22.000Z,"Embun Pagi
@_riverheaven
·
Nov 17","Mantaaaaap

Jelang gelaran WSBK hotel-hotel sudah penuh. Ini ajang keren dan menguntungkan. 

Apa kabar FORMULA E..
20.detik.com
Jelang WSBK Mandalika, Gubernur NTB Sebut Hotel-hotel Sudah Penuh
WSBK akan digelar akhir pekan ini di Sirkuit Mandalika. Gubernur NTB Zulkieflimansyah sebut hotel-hotel di sekitar Mandalika sudah full semua, bahkan di daerah Senggigi dan Gili Trawangan juga sudah...
10
16
66",💧 💧,10,16,66,['https://pbs.twimg.com/card_img/1460801158054694914/kMvvXyig?format=jpg&name=small'],https://twitter.com/_riverheaven/status/1460842982400163841
Bayu Indra Kahuripan,@bayuindrakah_,2021-11-17T09:33:55.000Z,"Bayu Indra Kahuripan
@bayuindrakah_
·
Nov 17","Mandalika punya pantai, bukit dan alam yg indah.

Sekarang lebih epic lagi dibangun sirkuit yg berdekatan antara pantai dan bukit, plus atribut kota yg membuat lansekap #Mandalika semakin mengalihkan pandangan berjuta wisatawan ke kawasan ekonomi khusus pariwisata ini.
1:16
67 views",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1460903764425019392/pu/img/0n8gfVS84AYAQYMD.jpg'],https://twitter.com/bayuindrakah_/status/1460904018826326018
Mas Agung Wilis Yudha Baskoro,@yudhabaskoro,2021-11-17T12:30:58.000Z,"Mas Agung Wilis Yudha Baskoro
@yudhabaskoro
·
Nov 17","Suasana Jalan Raya Kuta, Lombok Tengah sore tadi #onassignment #mandalika
2
1
33",,2,1,33,"['https://pbs.twimg.com/media/FEZU-d9VEAAGTVj?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEZU-tZVUAAWoEE?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEZU-eFVQAAs0Ak?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEZU-vRUYAUF1A9?format=jpg&name=360x360']",https://twitter.com/yudhabaskoro/status/1460948574829637635
rodiyan eriyansa,@Eri12346463Eri,2021-11-17T18:37:44.000Z,"rodiyan eriyansa
@Eri12346463Eri
·
Nov 18",Mandalika lombok NTB,,,,,['https://pbs.twimg.com/media/FEao7ryUYAcxDBT?format=jpg&name=small'],https://twitter.com/Eri12346463Eri/status/1461040878546415616
kiv z#FNI,@triwul82,2021-11-17T03:33:49.000Z,"kiv z#FNI
@triwul82
·
Nov 17","Semakin banyak crew dan pembalap yang berdatangan ke lombok, jelang balapan di sirkuit mandalika, ini yg datang bukan abal2 drun.....
8
46
76",🤣,8,46,76,['https://pbs.twimg.com/ext_tw_video_thumb/1460813180075069440/pu/img/xu1Fx8jgCRmwtPVv.jpg'],https://twitter.com/triwul82/status/1460813397646209027
Lukman Simandjuntak,@hipohan,2021-11-17T00:54:30.000Z,"Lukman Simandjuntak
@hipohan
·
Nov 17","Templatenya sama nih, saya coba pakai utk kasus lain ya, ""Mengenai Mandalika, unboxing ilegal Ducati, tertundanya balapan krn marshal, dan dipecatnya Kadiv Ops sirkuit adalah warisan masalah yg sudah terjadi puluhan tahun"". Ahhh enak juga, beban lsg terasa pindah. 
2
9
24",🤣,2,9,24,"['https://pbs.twimg.com/media/FEW1kZGVkAIfYsB?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEW1kxUVUAEfg3-?format=jpg&name=360x360']",https://twitter.com/hipohan/status/1460773303321194500
Nusantara Indah,@NS_IndahID,2021-11-17T23:40:20.000Z,"Nusantara Indah
@NS_IndahID
·
Nov 18","Promo BRI Sambut World Superbike Mandalika

Menyambut ajang Motul FIM Superbike World Championship 2021, Lombok (19-21/11), BRI memberikan beragam promo menarik untuk pembelian tiket balap motor kelas dunia tersebut.

𝗝𝗼𝗸𝗼𝘄𝗶 𝗣𝗿𝗼 𝗧𝗿𝗮𝗻𝘀𝗳𝗼𝗿𝗺𝗮𝘀𝗶 𝗗𝗶𝗴𝗶𝘁𝗮𝗹
2
4",,,2,4,['https://pbs.twimg.com/media/FEbuL9jVEAA45bl?format=jpg&name=small'],https://twitter.com/NS_IndahID/status/1461117029105033217
WIKA,@PTWijayaKarya,2021-11-17T11:02:02.000Z,"WIKA
@PTWijayaKarya
·
Nov 17","#SobatWIKA sudah tau belum nih kalo selain menjadi salah satu kontraktor yang mewujudkan area Sirkuit Mandalika beserta infrastruktur penunjangnya, WIKA Group juga menjadi sponsor dan membuka booth di World Superbike loh! 
1
3
6",😁,1,3,6,['https://pbs.twimg.com/ext_tw_video_thumb/1460926117783564292/pu/img/Y0YpnkFdaeHwztjS.jpg'],https://twitter.com/PTWijayaKarya/status/1460926195982221312
Y,@suari_y,2021-11-17T05:02:42.000Z,"Y
@suari_y
·
Nov 17","Pembalap #wsbk #mandalika menikmati KFC Rp.6000
1
1
3",,1,1,3,['https://pbs.twimg.com/media/FEXuXrWUUAAggLr?format=jpg&name=900x900'],https://twitter.com/suari_y/status/1460835766498578437
Agus Mulyadi,@AgusMagelangan,2021-11-17T15:53:51.000Z,"Agus Mulyadi
@AgusMagelangan
·
Nov 17","Ah, sayang sekali, padahal ada ‘Mandali’ di dalam ‘Mandalika’.
VICE Indonesia
@VICE_ID
 · Nov 17
Dari skandal 'unboxing' motor Ducati oleh panitia, sampai Kepala Divisi Operasional dipecat karena hina pegawai lokal. Kesiapan menggelar ajang MotoGP disorot publik. http://ow.ly/xCk830s0Rxl
3
7
10",,3,7,10,"['https://pbs.twimg.com/profile_images/1188756681846480896/W4RklaOR_mini.jpg', 'https://pbs.twimg.com/media/FEXxNmRWQAM5WhO?format=jpg&name=small']",https://twitter.com/AgusMagelangan/status/1460999634298540037
rang_kampuang,@Ibnjafr1,2021-11-17T02:33:23.000Z,"rang_kampuang
@Ibnjafr1
·
Nov 17","Komnas HAM : 48 korban gusuran sirkuit mandalika belum dapat ganti rugi
@interaksiumat
#interaksiumat #sirkuitmandalika #gantirugi #korbangusuran
4
10
18",,4,10,18,['https://pbs.twimg.com/media/FEXMNfLUYAAVHY9?format=jpg&name=small'],https://twitter.com/Ibnjafr1/status/1460798188978262019
Rulie Maulana,@ruliemaulana,2021-11-17T14:40:50.000Z,"Rulie Maulana
@ruliemaulana
·
Nov 17","Dibanding Mandalika sebenarnya Losail ini ga ada apa-apanya. Sama-sama didesain buat motor tapi flow tracknya kalah bagus. Lokasinya juga malesin.

Cuma ya F1 di Qatar ini 1000 lampu tiang dan 3600 lampu sorotnya ga akan mati karena dibackup 44 genset masing-masing 13 megawatt.",,,,,['https://pbs.twimg.com/media/FEZytdbVIAMReQ3?format=jpg&name=small'],https://twitter.com/ruliemaulana/status/1460981257660035075
Setiobudi,@SBudi21,2021-11-17T00:49:16.000Z,"Setiobudi
@SBudi21
·
Nov 17","Rabu(17/11), Setiobudi,Luhkan LomTim. Apel Bersama TNI POLRI di lapangan Masjid Nurul Bilat, dalam rangka Aksi Bersih pantai di pantai Seger Mandalika sircuait Lomteng 
#GiatLuhkanSatminkalBWI
#luhlapor 
#bbrblppgondol 
@bppp_banyuwangi
 https://pic.twitter.com/pk9bcNzMxG
1",,,,1,"['https://pbs.twimg.com/media/FEW0TyRUcAIG8C0?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEW0WoEVIAIqBct?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEW0VL3VcAERDTy?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FEW0Xs6VIAUh6Qt?format=jpg&name=360x360']",https://twitter.com/SBudi21/status/1460771989304401922
Dewo Wisnu,@Dew0W1snu,2021-11-17T04:52:25.000Z,"Dewo Wisnu
@Dew0W1snu
·
Nov 17","Masih tentang Mandalika, yang agaknya akan menjadi legacy pemerintahan Presiden Joko Widodo. 

Modular Pit Building Sirkuit Mandalika Raih Rekor MURI

https://kerjha.com/modular-pit-building-sirkuit-mandalika-raih-rekor-muri/…
9
27",🌹 🌹,,9,27,['https://pbs.twimg.com/media/FEXsCJRVQAAix-l?format=jpg&name=small'],https://twitter.com/Dew0W1snu/status/1460833178872991744
Y,@suari_y,2021-11-17T12:53:05.000Z,"Y
@suari_y
·
Nov 17","Dapat juga efek dr WSBK Mandalika, banyak tamu dan freelancer dr luar yg datang ngopi..
Abis ngobrol2 jdi heran, info buat freelance ngga ada yg sampai ke orang Lombok
1",😅,,,1,[],https://twitter.com/suari_y/status/1460954143598661642
Areta Mandalika,@AretaRivera,2021-11-17T00:36:40.000Z,"Areta Mandalika
@AretaRivera
·
Nov 17","berjuang bersama jokowi dalam memajukan masyarakat Papua. 

Pemekaran Papua Hal Positif
2
4",,,2,4,['https://pbs.twimg.com/media/FEWxf4BVgAYCsL4?format=jpg&name=small'],https://twitter.com/AretaRivera/status/1460768818079277056
CNN Indonesia,@CNNIndonesia,2021-11-17T12:07:02.000Z,"CNN Indonesia
@CNNIndonesia
·
Nov 17","Jadwal Lengkap WSBK Mandalika 2021
cnnindonesia.com
Jadwal Lengkap WSBK Mandalika 2021
Berikut jadwal lengkap World Superbike (WSBK) Mandalika 2021 yang akan dimulai Jumat (19/11) dan berakhir pada Minggu (21/11).
3
14",,,3,14,['https://pbs.twimg.com/card_img/1460844974967189504/dF6Qm2rL?format=jpg&name=small'],https://twitter.com/CNNIndonesia/status/1460942552744357894
patrick galugu,@patrickgalugu,2021-11-17T04:20:02.000Z,"patrick galugu
@patrickgalugu
·
Nov 17","BRI memberikan penawaran promo tiket WSBK di Mandalika Pertamina International Street Circuit, Lombok pada 19-21 November 2021 mendatang.

Event balap motor level internasional di Indonesia ini merupakan gelaran MOTUL FIM Superbike World Championship

https://agenbrilink.net/bri-news/sudah-tahu-info-promo-tiket-wsbk-di-mandalika-dari-bri/…",,,,,['https://pbs.twimg.com/media/FEXkn09XwAETjM9?format=jpg&name=small'],https://twitter.com/patrickgalugu/status/1460825028853960705
M.Andhy yusuf,@andyyusuf22,2021-11-17T08:34:35.000Z,"M.Andhy yusuf
@andyyusuf22
·
Nov 17","Jelang WSBK Mandalika, Penumpang Bandara Lombok Melonjak 21 Persen",,,,,[],https://twitter.com/andyyusuf22/status/1460889087490068484
